# bench_date,"2026-05-29_15-16-46"
# problem_dir,"/home/etudiant/Cours/stage/TPTP-v9.2.1/Problems/SYN/"
# home,
# logs_dir,"bench_logs_original_repro"
# time_limit_seconds,3
# robust_time_limit,true
# size_limit_gb,
# max_clauses,
# mode,"ordered-fallback"
# casc,
# only_ip,true
# version_ip,"d864328"

section,problem,expected_status,rating,ip,ip_time_s
result,"SYN065-1.p","Unsatisfiable","0.00 v6.1.0","Unsatisfiable",0.009612
result,"SYN066+1.p","Theorem","0.05 v9.1.0","Unsatisfiable",0.008900
result,"SYN066-1.p","Unsatisfiable","0.00 v7.1.0","Unsatisfiable",0.009502
result,"SYN067+1.p","Theorem","0.15 v9.1.0","Timeout",3.010157
result,"SYN067-1.p","Unsatisfiable","0.31 v9.1.0","Timeout",3.009897
result,"SYN067-2.p","Unsatisfiable","0.31 v9.1.0","Timeout",3.010021
result,"SYN067-3.p","Unsatisfiable","0.15 v9.1.0","Timeout",3.009495
result,"SYN068+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.011618
result,"SYN068-1.p","Unsatisfiable","0.00 v5.4.0","Unsatisfiable",0.010790
result,"SYN069+1.p","ContradictoryAxioms","0.00 v6.3.0","Unsatisfiable",0.013980
result,"SYN069-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.111180
result,"SYN070+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.028716
result,"SYN070-1.p","Unsatisfiable","0.00 v6.3.0","Unsatisfiable",0.071558
result,"SYN071+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.011527
result,"SYN071-1.p","Unsatisfiable","0.00 v6.1.0","Unsatisfiable",0.010055
result,"SYN072+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.012339
result,"SYN072-1.p","Unsatisfiable","0.00 v6.1.0","Unsatisfiable",0.012856
result,"SYN073+1.p","Theorem","0.00 v9.1.0","Unsatisfiable",0.007634
result,"SYN073-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.007443
result,"SYN074+1.p","Theorem","0.18 v9.1.0","Unsatisfiable",0.534696
result,"SYN074-1.p","Unsatisfiable","0.05 v9.1.0","Unsatisfiable",0.325500
result,"SYN075+1.p","Theorem","0.18 v9.1.0","Unsatisfiable",0.297543
result,"SYN075-1.p","Unsatisfiable","0.05 v9.0.0","Timeout",3.008803
result,"SYN076+1.p","Theorem","0.82 v9.1.0","Unsatisfiable",0.137153
result,"SYN076-1.p","Unsatisfiable","0.82 v9.1.0","Unsatisfiable",0.020909
result,"SYN077+1.p","Theorem","0.18 v9.1.0","Unsatisfiable",0.032495
result,"SYN077-1.p","Unsatisfiable","0.09 v9.1.0","Unsatisfiable",0.032616
result,"SYN078+1.p","Theorem","0.06 v9.0.0","Unsatisfiable",0.099983
result,"SYN078-1.p","Satisfiable","0.12 v9.1.0","Timeout",3.008398
result,"SYN079+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.009474
result,"SYN079-1.p","Unsatisfiable","0.00 v5.3.0","Unsatisfiable",0.008811
result,"SYN080+1.p","Theorem","0.00 v6.3.0","Unsatisfiable",0.006997
result,"SYN080-1.p","Unsatisfiable","0.04 v9.1.0","Unsatisfiable",0.008335
result,"SYN081+1.p","Theorem","0.00 v9.1.0","Unsatisfiable",0.007198
result,"SYN081-1.p","Unsatisfiable","0.00 v6.3.0","Unsatisfiable",0.006562
result,"SYN082+1.p","Theorem","0.00 v9.1.0","Unsatisfiable",0.015535
