# bench_date,"2026-05-15_02-34-12"
# problem_dir,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN"
# home,"/home/delahaye/ip/bench/problems/TPTP-v9.2.1/Problems/SYN"
# logs_dir,"/home/delahayed/benchs-ip/logs"
# time_limit_seconds,3
# robust_time_limit,false
# size_limit_gb,
# max_clauses,
# mode,"ordered-fallback"
# casc,
# only_ip,true
# version_ip,"8dfcd15"

section,problem,expected_status,rating,ip,ip_time_s
result,"SYN132-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.106087
result,"SYN133-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.108416
result,"SYN134-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.117052
result,"SYN135-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.177464
result,"SYN136-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.179327
result,"SYN137-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.570591
result,"SYN138-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.794169
result,"SYN139-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.622869
result,"SYN140-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.697245
result,"SYN141-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",1.077751
result,"SYN142-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",2.301760
result,"SYN143-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",2.314117
result,"SYN144-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.303879
result,"SYN145-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.106418
result,"SYN146-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.117301
result,"SYN147-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.117395
result,"SYN148-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.165627
result,"SYN149-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.118463
result,"SYN150-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.119420
result,"SYN151-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.123055
result,"SYN152-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.123250
result,"SYN153-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.165575
result,"SYN154-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.170187
result,"SYN155-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",3.002354
result,"SYN156-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.011497
result,"SYN157-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",1.080547
result,"SYN158-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.955017
result,"SYN159-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.009257
result,"SYN160-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.653676
result,"SYN161-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.944406
result,"SYN162-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.938782
result,"SYN163-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.017181
result,"SYN164-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.106776
result,"SYN165-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.118316
result,"SYN166-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.176600
result,"SYN167-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.123112
result,"SYN168-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.136333
result,"SYN169-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.132571
result,"SYN170-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.217046
result,"SYN171-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.008626
result,"SYN172-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.106866
result,"SYN173-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.116102
result,"SYN174-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.114230
result,"SYN175-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.130884
result,"SYN176-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.221712
result,"SYN177-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.187613
result,"SYN178-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.825564
result,"SYN179-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.009194
result,"SYN180-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.010511
result,"SYN181-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.014353
result,"SYN182-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.144171
result,"SYN183-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.142843
result,"SYN184-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.105103
result,"SYN185-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.118656
result,"SYN186-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.121509
result,"SYN187-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.123052
result,"SYN188-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.121461
result,"SYN189-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.123344
result,"SYN190-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.011347
result,"SYN191-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.248240
result,"SYN192-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.411696
result,"SYN193-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.416036
result,"SYN194-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.297653
result,"SYN195-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.309800
result,"SYN196-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.116514
result,"SYN197-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.109751
result,"SYN198-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.118434
result,"SYN199-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.120062
result,"SYN200-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.117972
result,"SYN201-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.157153
result,"SYN202-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.545176
result,"SYN203-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.352632
result,"SYN204-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.567661
result,"SYN205-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.495948
result,"SYN206-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.232603
result,"SYN207-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.467649
result,"SYN208-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.199346
result,"SYN209-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.168422
result,"SYN210-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.174125
result,"SYN211-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.171453
result,"SYN212-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.171121
result,"SYN213-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",2.199426
result,"SYN214-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",2.294444
result,"SYN215-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",2.164897
result,"SYN216-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.132185
result,"SYN217-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.130894
result,"SYN218-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.127338
result,"SYN219-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.167420
result,"SYN220-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.176025
result,"SYN221-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.287618
result,"SYN222-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.556178
result,"SYN223-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.195040
result,"SYN224-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.637422
result,"SYN225-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.130272
result,"SYN226-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.173535
result,"SYN227-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.130570
result,"SYN228-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.123075
result,"SYN229-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.559043
result,"SYN230-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.539517
