# bench_date,"2026-05-15_13-14-31"
# problem_dir,"/home/delahayed/problems/TPTP-v9.2.1/Problems/PUZ"
# home,"/home/delahaye/ip/bench/problems/TPTP-v9.2.1/Problems/PUZ"
# logs_dir,"/home/delahayed/benchs-ip/logs"
# time_limit_seconds,3
# robust_time_limit,false
# size_limit_gb,
# max_clauses,
# mode,"ordered-fallback"
# casc,
# only_ip,false
# version_ip,"8dfcd15"
# version_vampire,"Vampire 5.0.1 (Release build, commit 9eeba91d1 on 2026-05-09 07:13:19 +0100)"
# version_e,"E 3.3.2 Countess Grey (37fde70d516b57cb64294f8fe39bc16ece8198f8)"
# version_zenon,"zenon version 0.8.5 [a270] 2020-10-23"

section,problem,expected_status,rating,ip,ip_time_s,vampire,vampire_time_s,e,e_time_s,zenon,zenon_time_s
result,"PUZ068+1.p","Satisfiable","0.17 v9.0.0","Timeout",3.017731,"Satisfiable",0.282526,"Satisfiable",0.038600,"Timeout",3.063477
result,"PUZ068-1.p","Satisfiable","0.50 v9.1.0","Timeout",3.011612,"Timeout",2.957999,"Timeout",3.038274,"Timeout",4.535781
result,"PUZ069+1.p","Satisfiable","0.17 v9.0.0","Timeout",3.016905,"Satisfiable",0.585319,"Satisfiable",0.056203,"Timeout",3.050760
result,"PUZ069-1.p","Satisfiable","0.38 v9.1.0","Timeout",3.010303,"Timeout",2.925117,"Timeout",3.042165,"Timeout",4.496431
result,"PUZ070+1.p","Satisfiable","0.17 v9.0.0","Timeout",3.018128,"Satisfiable",0.468207,"Satisfiable",0.062555,"Timeout",3.487363
result,"PUZ070-1.p","Satisfiable","0.50 v9.1.0","Timeout",3.010403,"Timeout",2.915750,"Timeout",3.052644,"Timeout",4.461114
result,"PUZ071+1.p","Satisfiable","0.17 v9.0.0","Timeout",3.016612,"Satisfiable",0.240443,"Satisfiable",0.076035,"Timeout",3.273052
result,"PUZ071-1.p","Satisfiable","0.50 v9.1.0","Timeout",3.011307,"Timeout",2.950670,"Timeout",3.056303,"Timeout",4.720095
result,"PUZ072+1.p","Satisfiable","0.17 v9.1.0","Timeout",3.017376,"Satisfiable",0.307305,"Satisfiable",0.471177,"Timeout",3.068577
result,"PUZ072-1.p","Satisfiable","0.50 v9.1.0","Timeout",3.009911,"Timeout",2.986932,"Timeout",3.043359,"Timeout",4.404176
result,"PUZ073+1.p","Theorem","0.00 v9.1.0","Error",5.277349,"Timeout",3.005755,"Timeout",3.033603,"Unsatisfiable",1.112665
result,"PUZ074+1.p","Theorem","0.00 v9.1.0","Error",4.273615,"Theorem",0.441168,"Theorem",0.472294,"Unsatisfiable",0.108104
result,"PUZ075+1.p","Theorem","0.00 v6.4.0","Error",4.682343,"Theorem",0.187757,"Theorem",0.051720,"Unsatisfiable",0.017381
result,"PUZ076+1.p","Theorem","0.91 v9.1.0","Error",4.689721,"Timeout",2.934840,"Timeout",3.045135,"Timeout",18.106994
result,"PUZ077+1.p","Theorem","0.79 v9.1.0","Error",9.503063,"Theorem",0.093170,"Timeout",3.048516,"Timeout",3.885789
