# bench_date,"2026-05-15_13-13-48"
# problem_dir,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SET"
# home,"/home/delahaye/ip/bench/problems/TPTP-v9.2.1/Problems/SET"
# logs_dir,"/home/delahayed/benchs-ip/logs"
# time_limit_seconds,3
# robust_time_limit,false
# size_limit_gb,
# max_clauses,
# mode,"ordered-fallback"
# casc,
# only_ip,true
# version_ip,"8dfcd15"

section,problem,expected_status,rating,ip,ip_time_s
result,"SET840-1.p","Unsatisfiable","0.82 v9.1.0","Timeout",3.011693
result,"SET841-1.p","Unsatisfiable","0.18 v9.1.0","Timeout",3.011475
result,"SET842-1.p","Unsatisfiable","0.32 v9.1.0","Timeout",3.011407
result,"SET843-1.p","Unsatisfiable","0.36 v9.1.0","Timeout",3.104087
result,"SET844-1.p","Unsatisfiable","0.05 v8.1.0","Timeout",3.012839
result,"SET845-1.p","Unsatisfiable","0.23 v9.1.0","Timeout",3.013960
result,"SET846-1.p","Unsatisfiable","0.18 v9.1.0","Timeout",3.011698
result,"SET847-1.p","Unsatisfiable","0.55 v9.0.0","Timeout",3.013411
result,"SET848-1.p","Unsatisfiable","0.23 v9.1.0","Timeout",3.012571
result,"SET849-1.p","Unsatisfiable","0.09 v9.1.0","Timeout",3.011821
result,"SET850-1.p","Unsatisfiable","0.09 v9.1.0","Timeout",3.011380
result,"SET851-1.p","Unsatisfiable","0.09 v9.1.0","Timeout",3.078813
result,"SET852-1.p","Unsatisfiable","0.18 v9.1.0","Timeout",3.011736
result,"SET853-1.p","Unsatisfiable","0.27 v9.1.0","Timeout",3.011697
result,"SET854-1.p","Unsatisfiable","1.00 v3.2.0","Timeout",3.021726
result,"SET855-1.p","Unsatisfiable","0.05 v7.4.0","Timeout",3.011872
result,"SET856-1.p","Unsatisfiable","0.05 v7.4.0","Timeout",3.012054
result,"SET857-1.p","Unsatisfiable","0.73 v9.1.0","Timeout",3.014509
result,"SET858-1.p","Unsatisfiable","0.45 v9.1.0","Timeout",3.012490
result,"SET859-1.p","Unsatisfiable","0.05 v7.4.0","Timeout",3.013974
result,"SET860-1.p","Unsatisfiable","0.41 v9.1.0","Timeout",3.013550
result,"SET861-1.p","Unsatisfiable","1.00 v3.2.0","Timeout",3.013967
result,"SET862-1.p","Unsatisfiable","0.91 v9.1.0","Timeout",3.016111
result,"SET863-1.p","Unsatisfiable","0.64 v9.1.0","Timeout",3.011682
result,"SET864-1.p","Unsatisfiable","0.14 v9.1.0","Timeout",3.012119
