# bench_date,"2026-05-14_00-43-31"
# problem_dir,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN"
# time_limit_seconds,3
# robust_time_limit,false
# size_limit_gb,
# max_clauses,
# mode,"ordered-fallback"
# casc,
# only_ip,true
# version_ip,"05f1a9a"

section,problem,expected_status,rating,ip,ip_time_s
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN079+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.005447
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN079-1.p","Unsatisfiable","0.00 v5.3.0","Unsatisfiable",0.005315
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN080+1.p","Theorem","0.00 v6.3.0","Unsatisfiable",0.004774
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN080-1.p","Unsatisfiable","0.04 v9.1.0","Unsatisfiable",0.005063
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN081+1.p","Theorem","0.00 v9.1.0","Unsatisfiable",0.004813
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN081-1.p","Unsatisfiable","0.00 v6.3.0","Unsatisfiable",0.004684
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN082+1.p","Theorem","0.00 v9.1.0","Unsatisfiable",0.008692
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN082-1.p","Unsatisfiable","0.00 v7.1.0","Unsatisfiable",0.008044
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN083+1.p","Theorem","0.09 v9.1.0","Unsatisfiable",0.004992
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN083-1.p","Unsatisfiable","0.04 v9.1.0","Unsatisfiable",0.005150
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN084+1.p","Theorem","0.00 v9.1.0","Unsatisfiable",0.232643
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN084-1.p","Satisfiable","0.00 v5.4.0","Timeout",3.008019
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN103-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.156787
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN104-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.105930
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN105-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.111355
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN106-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.109371
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN107-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.120963
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN108-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.122325
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN109-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.265695
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN110-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.669719
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN111-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.299985
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN112-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.127306
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN113-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.224241
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN114-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.184374
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN115-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.803969
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN116-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.347777
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN117-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.485121
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN118-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.107254
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN119-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.108410
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN120-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.109372
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN121-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.164453
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN122-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.147942
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN123-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.131936
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN124-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.421375
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN125-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.133775
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN126-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.131661
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN127-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.134043
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN128-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.011224
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN129-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.011118
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN130-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.105603
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN131-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.104824
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN132-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.105316
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN133-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.104372
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN134-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.115921
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN135-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.184195
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN136-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.175536
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN137-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.560320
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN138-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.767322
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN139-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.623309
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN140-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.679561
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN141-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",1.064231
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN142-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",2.288241
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN143-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",2.241879
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN144-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.292335
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN145-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.106017
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN146-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.125777
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN147-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.120522
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN148-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.166269
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN149-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.116271
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN150-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.121618
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN151-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.122501
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN152-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.120697
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN153-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.163606
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN154-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.169207
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN155-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",2.973382
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN156-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.022608
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN157-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",1.031586
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN158-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.917783
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN159-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.050744
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN160-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.614670
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN161-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.931099
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN162-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.927222
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN163-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.008737
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN164-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.105232
result,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN/SYN165-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.117161
