# bench_date,"2026-05-17_18-21-10"
# problem_dir,"/home/delahayed/problems/casc/casc-30-2025/Problems/FOF"
# home,"/home/delahaye/ip/bench/problems/casc/casc-30-2025/Problems/FOF"
# logs_dir,"/home/delahayed/benchs-ip/logs"
# time_limit_seconds,3
# robust_time_limit,true
# size_limit_gb,
# max_clauses,
# mode,"ordered-fallback"
# casc,"casc-30-2025_fof"
# only_ip,false
# version_ip,"c7cb440"
# version_vampire,"Vampire 5.0.1 (Release build, commit 9eeba91d1 on 2026-05-09 07:13:19 +0100)"
# version_e,"E 3.3.2 Countess Grey (37fde70d516b57cb64294f8fe39bc16ece8198f8)"
# version_zenon,"zenon version 0.8.5 [a270] 2020-10-23"

section,problem,expected_status,rating,ip,ip_time_s,vampire,vampire_time_s,e,e_time_s,zenon,zenon_time_s
result,"FEQ/KLE011+1.p","Unknown","","Timeout",3.082990,"Theorem",0.874335,"Theorem",0.087462,"Timeout",3.580793
result,"FEQ/KLE071+1.p","Unknown","","Timeout",3.026020,"Theorem",0.458306,"Theorem",2.355755,"Timeout",3.897085
result,"FEQ/KLE113+1.p","Unknown","","Timeout",3.048004,"Theorem",0.048747,"Theorem",0.018844,"Timeout",3.784107
result,"FEQ/KLE132+1.p","Unknown","","Timeout",3.021496,"Theorem",0.319528,"Theorem",0.052208,"Timeout",4.098684
result,"FEQ/KLE170+1.002.p","Unknown","","Timeout",3.017584,"Theorem",0.671153,"Theorem",1.612173,"Timeout",3.659358
result,"FEQ/KRS133+1.p","Unknown","","Error",4.492328,"Theorem",0.094296,"Theorem",0.174514,"Timeout",3.176796
result,"FEQ/LAT350+1.p","Unknown","","Timeout",3.041194,"Timeout",2.984163,"Timeout",3.138365,"Timeout",3.379210
result,"FEQ/LAT374+3.p","Unknown","","Error",5.013209,"Timeout",2.919010,"Timeout",3.169515,"Timeout",3.665210
result,"FEQ/LAT378+3.p","Unknown","","Error",5.097552,"Timeout",2.914166,"Timeout",3.189180,"Timeout",3.694486
result,"FEQ/LCL448+1.p","Unknown","","Timeout",3.037277,"Timeout",2.954520,"Timeout",3.054925,"Timeout",4.053647
result,"FEQ/LCL458+1.p","Unknown","","Timeout",3.054288,"Timeout",2.979280,"Timeout",3.057623,"Timeout",4.173057
result,"FEQ/LCL467+1.p","Unknown","","Timeout",3.021210,"Timeout",2.928531,"Timeout",3.052899,"Timeout",3.610535
result,"FEQ/LCL479+1.p","Unknown","","Timeout",3.009561,"Timeout",2.931352,"Timeout",3.048637,"Timeout",3.916095
result,"FEQ/LCL518+1.p","Unknown","","Timeout",3.022720,"Theorem",0.643048,"Theorem",0.022205,"Timeout",3.079957
result,"FEQ/LCL524+1.p","Unknown","","Timeout",3.091061,"Theorem",0.719113,"Theorem",0.170134,"Timeout",4.031176
result,"FEQ/LCL537+1.p","Unknown","","Timeout",3.067801,"Theorem",0.347384,"Theorem",0.114238,"Timeout",3.486295
result,"FEQ/LCL547+1.p","Unknown","","Timeout",3.059959,"Timeout",2.918749,"Timeout",3.059099,"Timeout",3.837840
result,"FEQ/LCL550+1.p","Unknown","","Timeout",3.043414,"Theorem",1.011795,"Theorem",0.086693,"Timeout",3.772557
result,"FEQ/LCL552+1.p","Unknown","","Timeout",3.012754,"Timeout",2.912935,"Theorem",0.452961,"Timeout",4.554515
result,"FEQ/LCL559+1.p","Unknown","","Timeout",3.013051,"Timeout",2.909904,"Theorem",0.329249,"Timeout",4.582433
result,"FEQ/LCL561+1.p","Unknown","","Timeout",3.012211,"Timeout",2.908009,"Theorem",0.343643,"Timeout",9.368741
result,"FEQ/LCL888+1.p","Unknown","","Timeout",3.009757,"Timeout",2.981042,"Theorem",2.692013,"Error",0.129653
result,"FEQ/LCL889+1.p","Unknown","","Timeout",3.007522,"Timeout",2.942545,"Timeout",3.047509,"Timeout",3.403889
result,"FEQ/LCL894+1.p","Unknown","","Timeout",3.007447,"Timeout",2.941620,"Theorem",0.037755,"Error",0.316731
result,"FEQ/LCL895+1.p","Unknown","","Timeout",3.007021,"Theorem",1.699520,"Timeout",3.046666,"Timeout",3.941616
result,"FEQ/LCL896+1.p","Unknown","","Timeout",3.007116,"Theorem",0.623574,"Theorem",1.575947,"Timeout",3.336456
result,"FEQ/LCL898+1.p","Unknown","","Timeout",3.007070,"Timeout",2.940019,"Theorem",0.137205,"Timeout",3.619853
result,"FEQ/LCL901+1.p","Unknown","","Timeout",3.007368,"Theorem",1.722781,"Theorem",0.026840,"Timeout",3.808503
result,"FEQ/MGT039+2.p","Unknown","","Timeout",3.015711,"Theorem",0.087856,"Theorem",0.011040,"Error",0.074906
result,"FEQ/MGT054+1.p","Unknown","","Unsatisfiable",0.065998,"Theorem",0.052739,"Theorem",0.012153,"Unsatisfiable",0.039407
result,"FEQ/MGT061+1.p","Unknown","","Unsatisfiable",0.074224,"Theorem",0.033055,"Theorem",0.009313,"Error",0.028588
result,"FEQ/MSC010+1.p","Unknown","","Error",5.248660,"Theorem",0.047479,"Theorem",0.105159,"Unsatisfiable",0.179218
result,"FEQ/NUM293+1.p","Unknown","","Unsatisfiable",0.204923,"Theorem",0.027609,"Theorem",0.017273,"Timeout",3.948707
result,"FEQ/NUM314+1.p","Unknown","","Timeout",3.012984,"Theorem",1.673224,"Timeout",3.044365,"Timeout",3.930953
result,"FEQ/NUM317+1.p","Unknown","","Timeout",3.013938,"Theorem",0.072021,"Timeout",3.041915,"Timeout",3.446498
result,"FEQ/NUM325+1.p","Unknown","","Timeout",3.013899,"Theorem",0.069906,"Timeout",3.043262,"Timeout",3.166283
result,"FEQ/NUM337+1.p","Unknown","","Timeout",3.012711,"Theorem",0.098160,"Timeout",3.044490,"Timeout",3.184247
result,"FEQ/NUM479+2.p","Unknown","","Timeout",3.014268,"Theorem",0.130310,"Theorem",0.046627,"Timeout",3.431754
result,"FEQ/NUM481+1.p","Unknown","","Timeout",3.010347,"Theorem",1.757008,"Theorem",0.208102,"Timeout",3.145468
result,"FEQ/NUM587+1.p","Unknown","","Timeout",3.012931,"Theorem",0.041188,"Theorem",0.014983,"Timeout",3.109145
result,"FEQ/NUM656+4.p","Unknown","","Timeout",3.019468,"Theorem",0.999471,"Timeout",3.053316,"Timeout",3.279001
result,"FEQ/NUM658+4.p","Unknown","","Timeout",3.010877,"Timeout",2.947846,"Timeout",3.053312,"Timeout",3.116160
result,"FEQ/NUM659+4.p","Unknown","","Timeout",3.051906,"Theorem",0.998025,"Timeout",3.053343,"Timeout",3.293480
result,"FEQ/NUM671+4.p","Unknown","","Timeout",3.011196,"Timeout",2.913375,"Timeout",3.055651,"Timeout",3.178210
result,"FEQ/NUM672+4.p","Unknown","","Timeout",3.024482,"Timeout",2.977016,"Timeout",3.091895,"Timeout",3.443016
result,"FEQ/NUM695+4.p","Unknown","","Timeout",3.018090,"Timeout",2.927425,"Timeout",3.057233,"Timeout",3.269210
result,"FEQ/NUM701+4.p","Unknown","","Timeout",3.013903,"Timeout",2.933397,"Timeout",3.055327,"Timeout",3.065980
