# bench_date,"2026-05-17_17-40-15"
# problem_dir,"/home/delahayed/problems/casc/casc-30-2025/Problems/FOF"
# home,"/home/delahaye/ip/bench/problems/casc/casc-30-2025/Problems/FOF"
# logs_dir,"/home/delahayed/benchs-ip/logs"
# time_limit_seconds,3
# robust_time_limit,true
# size_limit_gb,
# max_clauses,
# mode,"ordered-fallback"
# casc,"casc-30-2025_fof"
# only_ip,true
# version_ip,"c7cb440"

section,problem,expected_status,rating,ip,ip_time_s
result,"FEQ/SWV459+1.p","Unknown","","Timeout",3.008614
result,"FEQ/SWV460+1.p","Unknown","","Timeout",3.008638
result,"FEQ/SWV462+1.p","Unknown","","Timeout",3.008000
result,"FEQ/SWV466+1.p","Unknown","","Timeout",3.008056
result,"FEQ/SWV468+1.p","Unknown","","Timeout",3.009254
result,"FEQ/SWV471+1.p","Unknown","","Timeout",3.007509
result,"FEQ/SWV472+1.p","Unknown","","Timeout",3.011295
result,"FEQ/SWV473+1.p","Unknown","","Timeout",3.008971
result,"FEQ/SWV476+1.p","Unknown","","Timeout",3.008486
result,"FEQ/SWV479+1.p","Unknown","","Timeout",3.007839
result,"FEQ/SWV480+1.p","Unknown","","Timeout",3.007895
result,"FEQ/SWV486+1.p","Unknown","","Timeout",3.006496
result,"FEQ/SWV486+2.p","Unknown","","Timeout",3.007287
result,"FEQ/SWV487+1.p","Unknown","","Timeout",3.039539
result,"FEQ/SWV490+3.p","Unknown","","Timeout",3.052611
result,"FEQ/SWV491+4.p","Unknown","","Timeout",3.033333
result,"FEQ/SWV492+1.p","Unknown","","Timeout",3.006823
result,"FEQ/SWW097+1.p","Unknown","","Timeout",3.275134
result,"FEQ/SWW102+1.p","Unknown","","Timeout",3.007660
result,"FEQ/SWW238+1.p","Unknown","","Timeout",3.023337
result,"FEQ/SWW273+1.p","Unknown","","Timeout",3.020477
result,"FEQ/SWW291+1.p","Unknown","","Timeout",3.036048
result,"FEQ/SWW297+1.p","Unknown","","Timeout",3.098895
result,"FEQ/SWW313+1.p","Unknown","","Timeout",3.109316
result,"FEQ/SWW314+1.p","Unknown","","Timeout",3.099074
result,"FEQ/SWW315+1.p","Unknown","","Timeout",3.098153
result,"FEQ/SWW337+1.p","Unknown","","Timeout",3.146422
result,"FEQ/SWW342+1.p","Unknown","","Timeout",3.098404
result,"FEQ/SWW345+1.p","Unknown","","Timeout",3.097631
result,"FEQ/SWW348+1.p","Unknown","","Timeout",3.096884
result,"FEQ/SWW350+1.p","Unknown","","Timeout",3.098927
result,"FEQ/SWW374+1.p","Unknown","","Timeout",3.138557
result,"FEQ/SWW383+1.p","Unknown","","Timeout",3.097793
result,"FEQ/SWW385+1.p","Unknown","","Timeout",3.098220
result,"FEQ/SWW386+1.p","Unknown","","Timeout",3.128544
result,"FEQ/SWW470+1.p","Unknown","","Timeout",3.009465
result,"FEQ/SWW470+3.p","Unknown","","Timeout",3.023708
result,"FEQ/SWW470+6.p","Unknown","","Timeout",3.056197
result,"FEQ/SWW470+7.p","Unknown","","Timeout",3.042851
result,"FEQ/SWW473+1.p","Unknown","","Timeout",3.035433
result,"FEQ/SWW473+2.p","Unknown","","Timeout",3.015908
result,"FEQ/SWW473+5.p","Unknown","","Timeout",3.009999
result,"FEQ/SWW474+1.p","Unknown","","Timeout",3.011349
result,"FEQ/SWW474+2.p","Unknown","","Timeout",3.017278
result,"FEQ/SWW474+7.p","Unknown","","Timeout",3.080727
result,"FEQ/SWW477+7.p","Unknown","","Timeout",3.181386
result,"FEQ/SWW478+7.p","Unknown","","Timeout",3.172121
result,"FEQ/SWW874+1.p","Unknown","","Timeout",3.008336
result,"FEQ/SWW878+1.p","Unknown","","Unsatisfiable",0.069030
result,"FEQ/SWW900+1.p","Unknown","","Timeout",3.006753
result,"FEQ/SWW937+1.p","Unknown","","Unsatisfiable",0.042431
result,"FEQ/SWW956+1.p","Unknown","","Timeout",3.008480
result,"FEQ/SWW958+1.p","Unknown","","Timeout",3.028710
result,"FEQ/SWW963+1.p","Unknown","","Timeout",3.008737
result,"FEQ/SWW967+1.p","Unknown","","Timeout",3.009155
result,"FEQ/SWX022+1.p","Unknown","","Timeout",3.009078
result,"FEQ/SWX029+1.p","Unknown","","Timeout",3.017514
result,"FEQ/SWX034+1.p","Unknown","","Unsatisfiable",0.164655
result,"FEQ/SWX037+1.p","Unknown","","Timeout",3.011214
result,"FEQ/SWX038+1.p","Unknown","","Timeout",3.014370
result,"FEQ/SWX044+1.p","Unknown","","Timeout",3.027159
result,"FEQ/SWX055+1.p","Unknown","","Timeout",3.010301
result,"FEQ/SWX060+1.p","Unknown","","Timeout",3.010768
result,"FEQ/SWX070+1.p","Unknown","","Error",5.072602
result,"FEQ/TOP034+4.p","Unknown","","Error",5.006769
result,"FNE/BOO109+1.p","Unknown","","Timeout",3.011639
