# bench_date,"2026-05-29_15-49-39"
# problem_dir,"/home/etudiant/Cours/stage/TPTP-v9.2.1/Problems/SYN/"
# home,
# logs_dir,"bench_logs_syn_final"
# time_limit_seconds,3
# robust_time_limit,true
# size_limit_gb,
# max_clauses,
# mode,"ordered-fallback"
# casc,
# only_ip,true
# version_ip,"d864328"

section,problem,expected_status,rating,ip,ip_time_s
result,"SYN069+1.p","ContradictoryAxioms","0.00 v6.3.0","Unsatisfiable",0.019012
result,"SYN069-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.152663
result,"SYN070+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.050855
result,"SYN070-1.p","Unsatisfiable","0.00 v6.3.0","Unsatisfiable",0.166538
result,"SYN071+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.012066
result,"SYN071-1.p","Unsatisfiable","0.00 v6.1.0","Unsatisfiable",0.015161
result,"SYN072+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.014005
result,"SYN072-1.p","Unsatisfiable","0.00 v6.1.0","Unsatisfiable",0.016096
result,"SYN073+1.p","Theorem","0.00 v9.1.0","Unsatisfiable",0.009492
result,"SYN073-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.007884
result,"SYN074+1.p","Theorem","0.18 v9.1.0","Unsatisfiable",2.553581
result,"SYN074-1.p","Unsatisfiable","0.05 v9.1.0","Unsatisfiable",2.163891
result,"SYN075+1.p","Theorem","0.18 v9.1.0","Timeout",3.010351
result,"SYN075-1.p","Unsatisfiable","0.05 v9.0.0","Timeout",3.009854
result,"SYN076+1.p","Theorem","0.82 v9.1.0","Unsatisfiable",0.032051
result,"SYN076-1.p","Unsatisfiable","0.82 v9.1.0","Unsatisfiable",0.029658
result,"SYN077+1.p","Theorem","0.18 v9.1.0","Unsatisfiable",0.024805
result,"SYN077-1.p","Unsatisfiable","0.09 v9.1.0","Unsatisfiable",0.024771
result,"SYN078+1.p","Theorem","0.06 v9.0.0","Unsatisfiable",0.068892
result,"SYN078-1.p","Satisfiable","0.12 v9.1.0","Timeout",3.011033
result,"SYN079+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.010431
result,"SYN079-1.p","Unsatisfiable","0.00 v5.3.0","Unsatisfiable",0.008534
result,"SYN080+1.p","Theorem","0.00 v6.3.0","Unsatisfiable",0.007768
result,"SYN080-1.p","Unsatisfiable","0.04 v9.1.0","Unsatisfiable",0.006672
result,"SYN081+1.p","Theorem","0.00 v9.1.0","Unsatisfiable",0.007848
result,"SYN081-1.p","Unsatisfiable","0.00 v6.3.0","Unsatisfiable",0.008302
result,"SYN082+1.p","Theorem","0.00 v9.1.0","Unsatisfiable",0.014429
result,"SYN082-1.p","Unsatisfiable","0.00 v7.1.0","Unsatisfiable",0.013104
result,"SYN083+1.p","Theorem","0.09 v9.1.0","Unsatisfiable",0.007670
result,"SYN083-1.p","Unsatisfiable","0.04 v9.1.0","Unsatisfiable",0.007448
result,"SYN084+1.p","Theorem","0.00 v9.1.0","Unsatisfiable",0.171442
result,"SYN084-1.p","Satisfiable","0.00 v5.4.0","Timeout",3.009558
result,"SYN084-2.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.043394
result,"SYN085-1.010.p","Unsatisfiable","0.33 v5.5.0","Unsatisfiable",0.018512
result,"SYN086-1.003.p","Satisfiable","0.00 v2.1.0","GaveUp",0.067697
result,"SYN087-1.003.p","Satisfiable","0.00 v2.1.0","GaveUp",0.223255
result,"SYN088-1.010.p","Unsatisfiable","0.00 v2.1.0","Unsatisfiable",0.051294
result,"SYN089-1.002.p","Unsatisfiable","0.33 v5.5.0","Unsatisfiable",0.007798
result,"SYN090-1.008.p","Unsatisfiable","0.33 v5.5.0","Unsatisfiable",0.179133
result,"SYN091-1.003.p","Satisfiable","0.00 v2.1.0","GaveUp",0.136085
result,"SYN092-1.003.p","Satisfiable","0.00 v2.1.0","GaveUp",0.611714
result,"SYN093-1.002.p","Unsatisfiable","0.33 v5.5.0","Unsatisfiable",0.020629
result,"SYN094-1.005.p","Unsatisfiable","0.33 v5.5.0","Unsatisfiable",0.770538
result,"SYN095-1.002.p","Unsatisfiable","0.00 v2.1.0","Unsatisfiable",0.010931
result,"SYN096-1.008.p","Unsatisfiable","0.00 v2.1.0","Unsatisfiable",0.611534
result,"SYN097-1.002.p","Unsatisfiable","0.33 v5.5.0","Unsatisfiable",0.039349
result,"SYN098-1.002.p","Unsatisfiable","0.33 v5.5.0","Unsatisfiable",0.089807
result,"SYN099-1.003.p","Unsatisfiable","0.00 v2.1.0","Unsatisfiable",0.041881
